comment_id,note_id,content,content_clean,comment_time,hour,date,weekday,nickname,ip_location,like_count,sub_comment_count,content_length,content_clean_length,is_empty,is_root_comment,has_picture,parent_comment_id
69bb6e730000000014008809,69b04385000000001600b83e,这太萌了！,这太萌了！,2026-03-19 03:33:08,3,2026-03-19,Thursday,Alianto,上海,0,0,5,5,0,1,0,0
69b04cfd00000000180211a5,69b04385000000001600b83e,这小东西也太萌了,这小东西也太萌了,2026-03-10 16:55:26,16,2026-03-10,Tuesday,空洞骑士全肯定bot,重庆,0,0,8,8,0,1,0,0
69b279090000000009005668,69b04385000000001600b83e,我亲,我亲,2026-03-12 08:27:53,8,2026-03-12,Thursday,T0级黑伤痕流量大王,重庆,0,0,2,2,0,1,0,0
69b2a332000000001500201c,69b04385000000001600b83e,粑粑咪[偷笑R],粑粑咪,2026-03-12 11:27:46,11,2026-03-12,Thursday,波蒂维诺堡首席水母饲养员Magel,河北,0,0,8,3,0,1,0,0
69b0d731000000001400907d,69b04385000000001600b83e,你好我捏一把,你好我捏一把,2026-03-11 02:45:06,2,2026-03-11,Wednesday,浮了。,四川,0,0,6,6,0,1,0,0
69b176d3000000000f01a275,69b04385000000001600b83e,萌啊,萌啊,2026-03-11 14:06:11,14,2026-03-11,Wednesday,momo,海南,0,0,2,2,0,1,0,0
69b586d2000000000f00ca69,69b04385000000001600b83e,宝贝。,宝贝。,2026-03-14 16:03:30,16,2026-03-14,Saturday,kuiuiuiui,浙江,0,0,3,3,0,1,0,0
69b157fa000000001101b8de,69b04385000000001600b83e,oh我可爱的橘橘宝[萌萌哒R],oh我可爱的橘橘宝,2026-03-11 11:54:35,11,2026-03-11,Wednesday,我也很无奈啊,广东,0,0,15,9,0,1,0,0
69b0df54000000000d034ae3,69b04385000000001600b83e,我吃[派对R],我吃,2026-03-11 03:19:49,3,2026-03-11,Wednesday,AAA_我不是咸鱼,北京,0,0,7,2,0,1,0,0
69b0ca580000000016016527,69b04385000000001600b83e,是耙耙柑！,是耙耙柑！,2026-03-11 01:50:17,1,2026-03-11,Wednesday,あなたがいた森,重庆,0,0,5,5,0,1,0,0
69b0b9ec00000000160147ee,69b04385000000001600b83e,太萌了太萌了！！！！,太萌了太萌了！！！！,2026-03-11 00:40:13,0,2026-03-11,Wednesday,是浆糊糊糊子,浙江,0,0,10,10,0,1,1,0
69b048560000000015009ad4,69b04385000000001600b83e,可爱捏,可爱捏,2026-03-10 16:35:34,16,2026-03-10,Tuesday,摸磨抹懡墨,四川,0,0,3,3,0,1,0,0
69bba7f2000000000d03fdc2,69bb110100000000230113cf,不好意思不好意思大家[哭惹R]，喊成粑粑柑是因为平时我是真的这么喊这个水果，完全没有注意到原来是耙耙柑……[哭惹R],不好意思不好意思大家，喊成粑粑柑是因为平时我是真的这么喊这个水果，完全没有注意到原来是耙耙柑……,2026-03-19 07:38:27,7,2026-03-19,Thursday,brs小鸟游,湖北,253,8,58,48,0,1,0,0
69bb72c700000000020344a4,69bb110100000000230113cf,这个角色叫耙耙柑吗[石化R],这个角色叫耙耙柑吗,2026-03-19 03:51:35,3,2026-03-19,Thursday,宇宙的尽头是原点嘛,北京,163,14,14,9,0,1,0,0
69bc2a1f000000000103c9c2,69bb110100000000230113cf,没看简介我以为原神出的新角色,没看简介我以为原神出的新角色,2026-03-19 16:53:51,16,2026-03-19,Thursday,o。o,广东,6,4,14,14,0,1,0,0
69bc2b130000000003011791,69bb110100000000230113cf,鸣潮的视频评论区怎么这么多人提原神呢,鸣潮的视频评论区怎么这么多人提原神呢,2026-03-19 16:57:56,16,2026-03-19,Thursday,^Jing.静竹🎋,加拿大,36,10,18,18,0,1,0,0
69bd71f20000000009034e57,69bb110100000000230113cf,真的很萌啊，本来为了周年庆角色不打算抽的，结果10抽就出了，yeah[亲一个R],真的很萌啊，本来为了周年庆角色不打算抽的，结果10抽就出了，yeah,2026-03-20 16:12:36,16,2026-03-20,Friday,言琇🍭,江苏,0,0,40,34,0,1,1,0
69bb7f6a0000000009034d0f,69bb110100000000230113cf,老库在设计角色方面真的神了,老库在设计角色方面真的神了,2026-03-19 04:45:31,4,2026-03-19,Thursday,兰香拂袖素琴奏,安徽,29,6,13,13,0,1,0,0
69bd8045000000000103dda7,69bb110100000000230113cf,希望库洛早日让我提前抽到[哭惹R],希望库洛早日让我提前抽到,2026-03-20 17:13:41,17,2026-03-20,Friday,浅,湖南,0,0,17,12,0,1,0,0
69bbb41200000000010047ac,69bb110100000000230113cf,等一下不对，这是什么游戏[石化R],等一下不对，这是什么游戏,2026-03-19 08:30:11,8,2026-03-19,Thursday,萌妹纸.美金🎀,浙江,1,11,17,12,0,1,0,0
69bb85ef000000000d013c2e,69bb110100000000230113cf,为啥要叫她耙耙柑啊，没有说耙耙柑不好的意思只是好奇这么多橙色的水果为什么选这个,为啥要叫她耙耙柑啊，没有说耙耙柑不好的意思只是好奇这么多橙色的水果为什么选这个,2026-03-19 05:13:19,5,2026-03-19,Thursday,nno,广东,6,6,39,39,0,1,0,0
69bb962b0000000003011685,69bb110100000000230113cf,耙耙柑！pa一声！[汗颜R]为什么喜欢读baba柑啊[汗颜R],耙耙柑！pa一声！为什么喜欢读baba柑啊,2026-03-19 06:22:35,6,2026-03-19,Thursday,星辰无暗,四川,47,5,31,21,0,1,0,0
69bd27ac000000000503b9f3,69bb110100000000230113cf,我玩原神，星铁，怎么办[笑哭R]有点想入坑鸣潮了，来个理由劝退我,我玩原神，星铁，怎么办有点想入坑鸣潮了，来个理由劝退我,2026-03-20 10:55:41,10,2026-03-20,Friday,Galaxy.,广东,4,1,32,27,0,1,0,0
69bbc375000000000f024148,69bb110100000000230113cf,有什么用呢，不如卡卡罗一根，看了她的强度我当场抽了个卡卡罗[黄金薯R],有什么用呢，不如卡卡罗一根，看了她的强度我当场抽了个卡卡罗,2026-03-19 09:35:49,9,2026-03-19,Thursday,白猫黑狗鼻子矮,广东,24,2,35,29,0,1,0,0
69bb7b43000000000d035535,69bb110100000000230113cf,她刚需专武吗,她刚需专武吗,2026-03-19 04:27:48,4,2026-03-19,Thursday,もも,广东,1,6,6,6,0,1,0,0
69bb672a0000000019001593,69bb110100000000230113cf,好可爱好可爱[皱眉R]但是忍住我得抽大c,好可爱好可爱但是忍住我得抽大c,2026-03-19 03:02:02,3,2026-03-19,Thursday,精神状态良好,江苏,21,7,20,15,0,1,0,0
69bba86a0000000018020ddf,69bb110100000000230113cf,想问问这个小女孩强度怎么样 有仇远的情况,想问问这个小女孩强度怎么样 有仇远的情况,2026-03-19 07:40:26,7,2026-03-19,Thursday,睡醒抱,四川,0,5,20,20,0,1,0,0
69bb939a000000000103c5e3,69bb110100000000230113cf,她是主c吗,她是主c吗,2026-03-19 06:11:39,6,2026-03-19,Thursday,努力努力的小郑,浙江,3,2,5,5,0,1,0,0
69bc0bae000000000f01f8e8,69bb110100000000230113cf,玩原崩绝的，但是鸣潮也尝试过，但是每次看到大地图好肝呀，又不想跑了，删了下删了下[捂脸R]喜欢守岸人，赞妮，仇远，嘉莉贝娜（是叫这个吧？我70歪了，但是下一抽又出了！[派对R]）这个小橘子也好可爱！之前的那个爱弥斯也很可爱！[派对R],玩原崩绝的，但是鸣潮也尝试过，但是每次看到大地图好肝呀，又不想跑了，删了下删了下喜欢守岸人，赞妮，仇远，嘉莉贝娜（是叫这个吧？我70歪了，但是下一抽又出了！）这个小橘子也好可爱！之前的那个爱弥斯也很可爱！,2026-03-19 14:43:58,14,2026-03-19,Thursday,柠檬,湖南,2,13,117,102,0,1,0,0
69bb68b80000000001007ff6,69bb110100000000230113cf,玩这个游戏的最痛苦的事：见一个爱一个,玩这个游戏的最痛苦的事：见一个爱一个,2026-03-19 03:08:40,3,2026-03-19,Thursday,しゅう,湖北,66,2,18,18,0,1,0,0
69bd11e1000000001500f721,69bb110100000000230113cf,想问问鸣潮是什么玩法，跟原神差不多吗？我也想玩原神玩家好好不好上手？,想问问鸣潮是什么玩法，跟原神差不多吗？我也想玩原神玩家好好不好上手？,2026-03-20 09:22:42,9,2026-03-20,Friday,EW,山东,0,1,34,34,0,1,0,0
69bb851b0000000009037b5d,69bb110100000000230113cf,不是臂铠吗，还玩刀啊[笑哭R][笑哭R],不是臂铠吗，还玩刀啊,2026-03-19 05:09:47,5,2026-03-19,Thursday,2.75,黑龙江,2,4,20,10,0,1,0,0
69bbcc1c000000000d037102,69bb110100000000230113cf,哇好可爱的宝宝这是什么游戏[喝奶茶R],哇好可爱的宝宝这是什么游戏,2026-03-19 10:12:44,10,2026-03-19,Thursday,皮卡兔兔,上海,5,14,19,13,0,1,0,0
69bbcd9f000000000c030eb1,69bb110100000000230113cf,加上这个十连，75抽，一辈子玩鸣潮[色色R],加上这个十连，75抽，一辈子玩鸣潮,2026-03-19 10:19:12,10,2026-03-19,Thursday,芙玖.🌷,江苏,0,2,22,17,0,1,1,0
69bb8175000000000f01b1d2,69bb110100000000230113cf,不是耙耙柑嘛，怎么变成粑粑柑了[石化R],不是耙耙柑嘛，怎么变成粑粑柑了,2026-03-19 04:54:14,4,2026-03-19,Thursday,清梦露雨,四川,7,5,20,15,0,1,0,0
69bb7dcd00000000010073d6,69bb110100000000230113cf,可是我想凑琳奈打这些队[哭惹R],可是我想凑琳奈打这些队,2026-03-19 04:38:38,4,2026-03-19,Thursday,^妮娜Nina.^,河北,0,3,16,11,0,1,0,0
69bb839e00000000150020b1,69bb110100000000230113cf,太可爱了😊决定了，抽达尼亚[飞吻R],太可爱了😊决定了，抽达尼亚,2026-03-19 05:03:27,5,2026-03-19,Thursday,猫叔(づ｡◕ᴗᴗ◕｡)づ,广东,4,1,18,13,0,1,0,0
69bb875100000000010070e7,69bb110100000000230113cf,耙耙pa，不是粑粑,耙耙pa，不是粑粑,2026-03-19 05:19:14,5,2026-03-19,Thursday,十一月,浙江,2,2,9,9,0,1,0,0
69bb815c000000001d00c197,69bb110100000000230113cf,是耙耙柑……没有粑粑柑这种说法,是耙耙柑……没有粑粑柑这种说法,2026-03-19 04:53:49,4,2026-03-19,Thursday,kitten,四川,16,1,15,15,0,1,1,0
69bcbfe6000000000d0122bc,69bb110100000000230113cf,妮露的超级无敌上位替代[自拍R],妮露的超级无敌上位替代,2026-03-20 03:32:55,3,2026-03-20,Friday,乜Cosini..,广东,2,0,16,11,0,1,0,0
69bc0ff4000000001400a58f,69bb110100000000230113cf,再让我在鸣潮视频下面刷到米学长，我就十连三金[派对R],再让我在鸣潮视频下面刷到米学长，我就十连三金,2026-03-19 15:02:13,15,2026-03-19,Thursday,毒毛花苷K,湖南,1,0,27,22,0,1,0,0
69bbbada0000000032003fd3,69bb110100000000230113cf,那不如叫橘橘宝吧，听起来更像宝贝～,那不如叫橘橘宝吧，听起来更像宝贝～,2026-03-19 08:59:07,8,2026-03-19,Thursday,Yuki RM-f,上海,2,1,17,17,0,1,0,0
69b42a150000000009004322,69b418d4000000001f0050ff,达尼亚美成啥了。。。不过绯雪看着很奇怪，有点像战双早期马脸。。不应该啊，周年庆大c为啥长这样[呃R],达尼亚美成啥了。。。不过绯雪看着很奇怪，有点像战双早期马脸。。不应该啊，周年庆大c为啥长这样,2026-03-13 15:15:34,15,2026-03-13,Friday,放手允愿妳往春天航去,贵州,377,23,50,46,0,1,0,0
69b4556f00000000160158cb,69b418d4000000001f0050ff,达妮娅我还蛮喜欢的，但既然是致敬米娅那结局……哎[叹气R],达妮娅我还蛮喜欢的，但既然是致敬米娅那结局……哎,2026-03-13 18:20:33,18,2026-03-13,Friday,Toby,湖南,30,12,29,24,0,1,1,0
69b41f7100000000150119d9,69b418d4000000001f0050ff,好想看达妮娅全身是不是爆料那个特别好看的小裙子，好喜欢那个裙子，真的很好看,好想看达妮娅全身是不是爆料那个特别好看的小裙子，好喜欢那个裙子，真的很好看,2026-03-13 14:30:09,14,2026-03-13,Friday,ysgbjk,江西,50,9,37,37,0,1,0,0
69bd692a000000000d03dfc7,69b418d4000000001f0050ff,好看好看[微笑R],好看好看,2026-03-20 15:35:07,15,2026-03-20,Friday,Corner🍹·Frame🌸,广东,0,0,9,4,0,1,0,0
69b60b14000000000103c989,69b418d4000000001f0050ff,[笑哭R]说一句可能讨骂的话，看到绯雪的画风第一时间想到的是隔壁战双，看到达妮娅一眼想到隔壁米哈游，就是莫名会关联起来,说一句可能讨骂的话，看到绯雪的画风第一时间想到的是隔壁战双，看到达妮娅一眼想到隔壁米哈游，就是莫名会关联起来,2026-03-15 01:27:48,1,2026-03-15,Sunday,Rowan_Zou,湖北,17,2,59,54,0,1,0,0
69b42ce4000000001500fb06,69b418d4000000001f0050ff,11爱10莫能不能不抽琳奈抽这个转聚爆,11爱10莫能不能不抽琳奈抽这个转聚爆,2026-03-13 15:27:32,15,2026-03-13,Friday,合守练习生,广东,5,13,19,19,0,1,0,0
69b43fb400000000090075ec,69b418d4000000001f0050ff,服了 整这么好看 但是我又不想抽千咲啊啊啊,服了 整这么好看 但是我又不想抽千咲啊啊啊,2026-03-13 16:47:48,16,2026-03-13,Friday,白日梦羊,福建,2,3,21,21,0,1,0,0
69b43e33000000000d010e0a,69b418d4000000001f0050ff,如果资源不够，走聚爆队没必要千咲，千咲进效应队顶多是锦上添花，风蚀队卡夏风也能打，后面的绯雪也是渐冻效应主c，校长可能是绯雪队友。而且千咲自己还可能是未来湮灭效应副c呢。我猜后面会专门出像莫宁，守岸人这种效应队奶的。,如果资源不够，走聚爆队没必要千咲，千咲进效应队顶多是锦上添花，风蚀队卡夏风也能打，后面的绯雪也是渐冻效应主c，校长可能是绯雪队友。而且千咲自己还可能是未来湮灭效应副c呢。我猜后面会专门出像莫宁，守岸人这种效应队奶的。,2026-03-13 16:41:24,16,2026-03-13,Friday,理水,湖北,3,3,108,108,0,1,0,0
69b41c220000000005039a0c,69b418d4000000001f0050ff,粉蓝渐变简直无敌了，美丽,粉蓝渐变简直无敌了，美丽,2026-03-13 14:16:03,14,2026-03-13,Friday,RQ碎碎子,四川,12,1,12,12,0,1,0,0
69b42c80000000000f01a4fa,69b418d4000000001f0050ff,超出预期的萌，本来就想给小爱抽队友这下更是想都不用想了[黄金薯R],超出预期的萌，本来就想给小爱抽队友这下更是想都不用想了,2026-03-13 15:25:52,15,2026-03-13,Friday,momoOmO,辽宁,6,0,33,27,0,1,0,0
69b427fa000000000202b764,69b418d4000000001f0050ff,爱弥斯不是有个身体来着，说不定这玩意就是那个残躯变出来的隧群生物,爱弥斯不是有个身体来着，说不定这玩意就是那个残躯变出来的隧群生物,2026-03-13 15:06:35,15,2026-03-13,Friday,不想学习的幻海台风,广东,3,1,32,32,0,1,0,0
69b963ae000000001802322a,69b418d4000000001f0050ff,这手套 莫不是生怕人家不怀疑她是残星会[笑哭R] 和谐吗 这手套在这一身的配色,这手套 莫不是生怕人家不怀疑她是残星会 和谐吗 这手套在这一身的配色,2026-03-17 14:22:38,14,2026-03-17,Tuesday,悠悠,西班牙,0,0,39,34,0,1,0,0
69b596530000000016016669,69b418d4000000001f0050ff,[哭惹R][哭惹R]我刚开始最期待的其实是绯雪，达妮娅一出来直接给我惊呼了，太好看了,我刚开始最期待的其实是绯雪，达妮娅一出来直接给我惊呼了，太好看了,2026-03-14 17:09:40,17,2026-03-14,Saturday,名字,山东,1,0,42,32,0,1,0,0
69b423910000000015006e3b,69b418d4000000001f0050ff,头发太精致了,头发太精致了,2026-03-13 14:47:45,14,2026-03-13,Friday,往复之鸣式,浙江,3,0,6,6,0,1,0,0
69b583b4000000000f01aed3,69b418d4000000001f0050ff,粉粉的好萌，但是想给琳奈补个三链怎么办[哭惹R],粉粉的好萌，但是想给琳奈补个三链怎么办,2026-03-14 15:50:12,15,2026-03-14,Saturday,「🈲单收藏oc相关」,福建,0,0,24,19,0,1,0,0
69b432a0000000000202a272,69b418d4000000001f0050ff,爱弥斯到时候会复刻吗,爱弥斯到时候会复刻吗,2026-03-13 15:52:01,15,2026-03-13,Friday,牛肉锅贴,山东,0,0,10,10,0,1,0,0
69b462630000000002036272,69b418d4000000001f0050ff,真的太好看了，我决定跳过小橘子了[doge],真的太好看了，我决定跳过小橘子了,2026-03-13 19:15:48,19,2026-03-13,Friday,予墨清玄,四川,1,0,22,16,0,1,0,0
69b444c7000000000f0245b4,69b418d4000000001f0050ff,真的太可爱了，上次一眼萌住我的还是菲比大人,真的太可爱了，上次一眼萌住我的还是菲比大人,2026-03-13 17:09:28,17,2026-03-13,Friday,嘻嘻嘻嘻,四川,1,0,21,21,0,1,0,0
69b583640000000015015925,69b418d4000000001f0050ff,这个粉毛建模好可爱,这个粉毛建模好可爱,2026-03-14 15:48:52,15,2026-03-14,Saturday,古顾菇,安徽,0,0,9,9,0,1,0,0
69b466ab000000001400a5c2,69b418d4000000001f0050ff,mc是怎么做到我每个角色都想抽的[抽泣R],mc是怎么做到我每个角色都想抽的,2026-03-13 19:34:04,19,2026-03-13,Friday,zz,江西,1,0,21,16,0,1,0,0
69b4c3060000000015005597,69b418d4000000001f0050ff,我的爱千在3.4等着你，两个月应该能攒出一个大保底了,我的爱千在3.4等着你，两个月应该能攒出一个大保底了,2026-03-14 02:08:07,2,2026-03-14,Saturday,susu,北京,1,0,26,26,0,1,0,0
69b4662f0000000005039d51,69b418d4000000001f0050ff,大胆点，粉毛可以是阿列夫一共鸣者[笑哭R]可以看看我的笔记达尼娅也许是阿列夫一共鸣者？...,大胆点，粉毛可以是阿列夫一共鸣者可以看看我的笔记达尼娅也许是阿列夫一共鸣者？...,2026-03-13 19:32:00,19,2026-03-13,Friday,小红薯641331E4,新疆,0,0,46,41,0,1,0,0
69bc1d9d00000000180211f8,69b418d4000000001f0050ff,[棒R],,2026-03-19 16:00:30,16,2026-03-19,Thursday,猫猫看戏💫,江苏,0,0,4,0,1,1,0,0
69b53505000000001803a985,69b418d4000000001f0050ff,@-Elva.Palmer🍁🎐 @-观月绫冰- @下四月 [doge],,2026-03-14 10:14:30,10,2026-03-14,Saturday,俞妤,重庆,0,0,35,0,1,1,0,0
69b51d570000000009036ded,69b418d4000000001f0050ff,@愚塘.,,2026-03-14 08:33:27,8,2026-03-14,Saturday,木木,河北,0,0,4,0,1,1,0,0
69b43599000000000100799e,69b418d4000000001f0050ff,@浮思,,2026-03-13 16:04:41,16,2026-03-13,Friday,Vionkashi,江苏,0,0,3,0,1,1,0,0
69bc1e3e000000000103e51c,69b418d4000000001f0050ff,好,好,2026-03-19 16:03:11,16,2026-03-19,Thursday,大宝盖,江西,0,0,1,1,0,1,0,0
69b4b1ca0000000003013d7f,69b4af52000000001f003f21,还有小鹿角,还有小鹿角,2026-03-14 00:54:35,0,2026-03-14,Saturday,山楂奶糖,浙江,147,0,5,5,0,1,1,0
69b4dbc40000000002034eff,69b4af52000000001f003f21,这表情真神了,这表情真神了,2026-03-14 03:53:42,3,2026-03-14,Saturday,Momo,云南,238,11,6,6,0,1,1,0
69b656d000000000050399d8,69b4af52000000001f003f21,好可爱，他进卡池了吗？[喝奶茶R],好可爱，他进卡池了吗？,2026-03-15 06:50:56,6,2026-03-15,Sunday,草履虫,广东,1,3,17,11,0,1,0,0
69bd0c68000000001500bbef,69b4af52000000001f003f21,,,2026-03-20 08:59:21,8,2026-03-20,Friday,青鸢花语🌸,湖南,0,0,0,0,1,1,1,0
69b550fd0000000009006207,69b4af52000000001f003f21,好萌啊耙耙柑[喝奶茶R],好萌啊耙耙柑,2026-03-14 12:13:50,12,2026-03-14,Saturday,早起有朝气,重庆,26,0,12,6,0,1,1,0
69bc85710000000009004707,69b4af52000000001f003f21,好美,好美,2026-03-19 23:23:30,23,2026-03-19,Thursday,小红薯66B34C85,福建,0,0,2,2,0,1,0,0
69b92c99000000000f026a03,69b4af52000000001f003f21,这么可爱啊，那计划有变，准备抽卡[doge][害羞R],这么可爱啊，那计划有变，准备抽卡,2026-03-17 10:27:37,10,2026-03-17,Tuesday,呜呜再也不玩摄影了,广东,1,0,27,16,0,1,0,0
69b7930a000000000103fa14,69b4af52000000001f003f21,西小妹真的好可爱怎么办菲比复刻没抽上又想抽菲比看前瞻又想抽达妮娅还得补个琳奈真是困扰死我了[哭惹R],西小妹真的好可爱怎么办菲比复刻没抽上又想抽菲比看前瞻又想抽达妮娅还得补个琳奈真是困扰死我了,2026-03-16 05:20:11,5,2026-03-16,Monday,上月喵猫,上海,1,0,50,45,0,1,0,0
69b600bc000000000503bd92,69b4af52000000001f003f21,之前get不到，现在越看越喜欢[超喜欢R],之前get不到，现在越看越喜欢,2026-03-15 00:43:41,0,2026-03-15,Sunday,🍟,湖南,0,0,21,15,0,1,0,0
69b4e840000000000d03601f,69b4af52000000001f003f21,可爱❥(ゝω・✿ฺ),可爱❥(ゝω・✿ฺ),2026-03-14 04:46:57,4,2026-03-14,Saturday,哎呀,山东,13,0,10,10,0,1,1,0
69b7b85a000000000103f506,69b4af52000000001f003f21,她真可爱,她真可爱,2026-03-16 07:59:22,7,2026-03-16,Monday,姚姚要减重,广东,0,0,4,4,0,1,0,0
69b89d55000000000503be8b,69b4af52000000001f003f21,p2这张好呆萌,p2这张好呆萌,2026-03-17 00:16:21,0,2026-03-17,Tuesday,我家猫会后空翻,山东,0,0,7,7,0,1,0,0
69b909210000000015014278,69b4af52000000001f003f21,这个腿太棒了,这个腿太棒了,2026-03-17 07:56:17,7,2026-03-17,Tuesday,常山阴,英国,0,0,6,6,0,1,0,0
69b4e755000000000202b400,69b4af52000000001f003f21,西小妹再见了，我要达小妹啦[doge],西小妹再见了，我要达小妹啦,2026-03-14 04:43:02,4,2026-03-14,Saturday,knight,陕西,5,0,19,13,0,1,0,0
69b4c2b1000000000203781b,69b4af52000000001f003f21,如果太刀姐张那样的话我真要抽西格丽卡了，太戳我了,如果太刀姐张那样的话我真要抽西格丽卡了，太戳我了,2026-03-14 02:06:42,2,2026-03-14,Saturday,树冠的风,贵州,3,0,24,24,0,1,0,0
69b63f1a00000000150019ae,69b4af52000000001f003f21,阿漂这是怎么了，失神成这个样子,阿漂这是怎么了，失神成这个样子,2026-03-15 05:09:47,5,2026-03-15,Sunday,饭盒尽头的漂泊幽灵,福建,0,1,15,15,0,1,0,0
69b4b917000000001500fe1b,69b4af52000000001f003f21,太萌了太萌了,太萌了太萌了,2026-03-14 01:25:44,1,2026-03-14,Saturday,Dr.我们还有救吗,浙江,1,0,6,6,0,1,0,0
69b52bdf000000000f00cd88,69b4af52000000001f003f21,小宝宝来着,小宝宝来着,2026-03-14 09:35:28,9,2026-03-14,Saturday,奶酪,河南,0,0,5,5,0,1,0,0
69b4d9f2000000001d00d53c,69b4af52000000001f003f21,好萌啊小橘子，宝宝你是个打人很痛的小橘子,好萌啊小橘子，宝宝你是个打人很痛的小橘子,2026-03-14 03:45:55,3,2026-03-14,Saturday,这家伙在说什么呢,北京,2,0,20,20,0,1,0,0
69b52e2d000000000202bc70,69b4af52000000001f003f21,可爱！,可爱！,2026-03-14 09:45:18,9,2026-03-14,Saturday,冰冰糖 小彩,江苏,0,0,3,3,0,1,0,0
69b77e4a000000001101a03b,69b4af52000000001f003f21,偏铝酸钠,偏铝酸钠,2026-03-16 03:51:39,3,2026-03-16,Monday,鹿鹿子,海南,0,0,4,4,0,1,0,0
69b69f17000000000f02c476,69b4af52000000001f003f21,坚定了抽耙耙柑的想法,坚定了抽耙耙柑的想法,2026-03-15 11:59:20,11,2026-03-15,Sunday,5347,四川,0,0,10,10,0,1,0,0
69b4c0cf000000000d0106a7,69b4af52000000001f003f21,豆豆眼耙耙柑！[哇R],豆豆眼耙耙柑！,2026-03-14 01:58:40,1,2026-03-14,Saturday,对方正在输入...(闭关ing),福建,0,0,11,7,0,1,0,0
69b57232000000000103dc20,69b4af52000000001f003f21,覆面系萌妹！！！！,覆面系萌妹！！！！,2026-03-14 14:35:31,14,2026-03-14,Saturday,甜菜猫猫头,江苏,0,0,9,9,0,1,0,0
69b5463700000000300273db,69b4af52000000001f003f21,persona!,persona!,2026-03-14 11:27:51,11,2026-03-14,Saturday,凛凛早露C.Eclips,浙江,0,0,8,8,0,1,0,0
69b52026000000000903645d,69b4af52000000001f003f21,我天好可爱,我天好可爱,2026-03-14 08:45:27,8,2026-03-14,Saturday,日升杏,黑龙江,0,0,5,5,0,1,0,0
69b4e2ae000000000d037e19,69b4af52000000001f003f21,快点上线吧想抽好久了,快点上线吧想抽好久了,2026-03-14 04:23:11,4,2026-03-14,Saturday,Zzz,重庆,1,0,10,10,0,1,0,0
69b4d4d2000000001500b6b2,69b4af52000000001f003f21,本来还在绯雪西格之间摇摆，看完前瞻坚定抽西格了！小橘子太萌太有活人感了,本来还在绯雪西格之间摇摆，看完前瞻坚定抽西格了！小橘子太萌太有活人感了,2026-03-14 03:24:02,3,2026-03-14,Saturday,阳若流,北京,0,0,35,35,0,1,0,0
69b5897f00000000010076a8,69b4af52000000001f003f21,@小小轩 @一颗星🌟 面具帅耶,面具帅耶,2026-03-14 16:14:56,16,2026-03-14,Saturday,爱音斯坦,马来西亚,0,3,15,4,0,1,0,0
69b511a20000000014008314,69b4af52000000001f003f21,@Syinnnn 这个好萌,这个好萌,2026-03-14 07:43:30,7,2026-03-14,Saturday,石中火,湖南,0,1,13,4,0,1,0,0
69a2ecc90000000009036e8c,69a2c7ad000000002303be61,橘橘宝你能不歪我小保底吗[皱眉R],橘橘宝你能不歪我小保底吗,2026-02-28 13:25:29,13,2026-02-28,Saturday,从你他她做起,山东,174,5,17,12,0,1,0,0
69a2e20900000000080331da,69a2c7ad000000002303be61,,,2026-02-28 12:39:38,12,2026-02-28,Saturday,。,浙江,178,5,0,0,1,1,1,0
69aa7a51000000000c016806,69a2c7ad000000002303be61,哪里有嘉心糖😋,哪里有嘉心糖😋,2026-03-06 06:55:14,6,2026-03-06,Friday,你看你，又急,广东,4,1,7,7,0,1,0,0
69b4b4c00000000002035a5b,69a2c7ad000000002303be61,西格莉卡：一眼望不到学院的未来,西格莉卡：一眼望不到学院的未来,2026-03-14 01:07:12,1,2026-03-14,Saturday,临沂.,四川,2,0,15,15,0,1,0,0
69bd59f2000000001501640f,69a2c7ad000000002303be61,没歪没歪，小橘子还是爱我的[喝奶茶R],没歪没歪，小橘子还是爱我的,2026-03-20 14:30:11,14,2026-03-20,Friday,从你他她做起,山东,0,0,19,13,0,1,1,0
69a576b6000000000f0270a6,69a2c7ad000000002303be61,你闺蜜残星会会长说学生里面还有一个她安排的会监，学院和秘日六席都认为是你，你跟我回去调查一下吧,你闺蜜残星会会长说学生里面还有一个她安排的会监，学院和秘日六席都认为是你，你跟我回去调查一下吧,2026-03-02 11:38:30,11,2026-03-02,Monday,坷垃,广东,19,0,47,47,0,1,0,0
69a47539000000001500de3b,69a2c7ad000000002303be61,西格莉卡听见闺蜜死掉了的表情也很美味啊,西格莉卡听见闺蜜死掉了的表情也很美味啊,2026-03-01 17:19:53,17,2026-03-01,Sunday,梨花梨花梨花趴一趴,广东,11,0,19,19,0,1,0,0
69a2ce6300000000050395da,69a2c7ad000000002303be61,小爱都没了怎么改餐[呃R][呃R][呃R],小爱都没了怎么改餐,2026-02-28 11:15:49,11,2026-02-28,Saturday,TheTHDES,山东,30,0,21,9,0,1,1,0
69a405d40000000008030eed,69a2c7ad000000002303be61,准备跟我一起自言自语吧,准备跟我一起自言自语吧,2026-03-01 09:24:36,9,2026-03-01,Sunday,无法上吊之物,加拿大,0,0,11,11,0,1,0,0
69a32d340000000006033d08,69a2c7ad000000002303be61,《拉海洛的天黑了》,《拉海洛的天黑了》,2026-02-28 18:00:20,18,2026-02-28,Saturday,ISAGI『世一』,福建,6,0,9,9,0,1,0,0
69a676a7000000000c015dbb,69a2c7ad000000002303be61,我也要被攻略吗👅-👅,我也要被攻略吗👅-👅,2026-03-03 05:50:32,5,2026-03-03,Tuesday,贝叶斯,北京,0,0,10,10,0,1,0,0
